AGE,female,married,educ_cat,faminc_mid,metro_binary,race_cat,us_citizen,has_children,insured,OCC,IND,INCWAGE,FIRMSIZE,NCHILD,YEAR,STATEFIP,worker_cat,employed
23,0,0,4,125000,1,White,1,0,1,51,6992,9000,5,0,2020,25,Private for-profit,1
26,1,0,4,87500,1,White,1,0,1,1530,6490,75000,7,0,2020,25,Private for-profit,1
25,0,0,4,125000,1,White,1,0,1,4760,4670,35000,5,0,2020,25,Part-time,1
23,1,0,4,200000,1,White,1,0,1,2310,7860,33000,7,0,2020,25,Government,1
30,0,1,4,45000,1,White,1,1,1,8810,7870,50000,9,3,2020,25,Private for-profit,1
23,1,0,5,200000,1,White,1,0,1,735,9190,35000,7,0,2020,25,Private for-profit,1
27,0,0,4,2500,1,White,1,0,0,5600,8170,0,0,0,2020,25,Unemployed,0
30,0,0,5,55000,1,Other,1,0,1,3255,8191,0,0,0,2020,25,Part-time,1
30,1,0,4,87500,1,White,1,1,1,4810,6991,85000,9,2,2020,25,Private for-profit,1
30,0,0,4,200000,1,White,1,0,1,1021,7380,55025,9,0,2020,44,Private for-profit,1
29,1,0,4,200000,1,White,1,0,1,2310,7860,25240,7,0,2020,44,Private for-profit,1
25,0,0,4,55000,1,White,1,0,1,5240,6870,32001,5,0,2020,44,Private for-profit,1
26,0,0,5,125000,1,White,1,0,1,5600,4290,75000,9,0,2020,44,Private for-profit,1
26,1,0,4,125000,1,White,1,0,1,735,7670,53000,9,0,2020,44,Private for-profit,1
27,1,0,4,125000,1,White,1,0,1,3255,8191,55000,9,0,2020,44,Private for-profit,1
28,1,0,4,125000,1,White,1,0,1,3255,8191,55000,9,0,2020,44,Private for-profit,1
24,1,1,4,87500,1,White,1,1,1,3603,8270,18000,9,1,2020,44,Part-time,1
27,0,0,4,32500,1,White,1,0,1,630,7380,45000,9,0,2020,44,Part-time,1
30,1,0,5,6250,1,White,1,1,1,3050,5070,55000,8,1,2020,44,Private for-profit,1
25,0,0,5,200000,1,White,1,0,1,3050,5070,70000,5,0,2020,44,Private for-profit,1
27,0,0,5,200000,1,White,1,0,1,3050,5070,850000,8,0,2020,44,Private for-profit,1
25,0,0,4,87500,1,White,1,0,0,9620,1190,19200,5,0,2020,44,Private for-profit,1
22,0,0,4,87500,1,White,1,0,0,1108,7380,10000,1,0,2020,44,Private for-profit,1
26,1,0,4,45000,1,White,1,0,1,2360,9590,55700,9,0,2020,44,Government,1
29,1,0,4,55000,1,Black,1,0,0,110,7380,50500,9,0,2020,44,Private for-profit,1
22,0,0,4,37500,1,White,1,0,1,3930,4070,2392,9,0,2020,44,Private for-profit,1
29,0,0,4,67500,1,White,1,0,1,1006,5070,75000,9,0,2020,44,Private for-profit,1
26,1,0,5,67500,1,White,1,0,1,3110,8191,60000,9,0,2020,44,Private for-profit,1
27,0,0,4,87500,1,White,1,0,1,2640,3970,80000,9,0,2020,44,Private for-profit,1
30,0,1,4,67500,1,White,1,0,1,1021,7380,58000,9,0,2020,44,Private for-profit,1
29,0,0,5,55000,1,White,1,0,1,60,8562,50000,5,0,2020,44,Private for-profit,1
27,0,0,4,200000,1,White,1,0,1,9645,4971,7000,9,0,2020,44,Part-time,1
29,1,0,5,45000,1,White,1,0,1,1825,8191,9999,9,0,2020,44,Government,1
22,1,0,4,13750,1,White,1,0,1,4600,9290,5400,1,0,2020,44,Part-time,1
23,0,0,4,32500,1,Black,1,1,1,6520,770,54000,9,1,2020,44,Private for-profit,1
22,1,0,4,32500,1,Black,1,1,1,3649,8180,55000,9,1,2020,44,Private for-profit,1
28,1,0,4,45000,1,White,1,0,1,420,9190,25000,9,0,2020,44,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,4760,5580,0,0,0,2020,44,Private for-profit,1
26,0,0,4,200000,1,White,1,0,1,5240,6991,48500,9,0,2020,44,Private for-profit,1
28,0,0,5,125000,1,White,1,0,1,4850,1691,76000,2,0,2020,44,Private for-profit,1
26,1,0,5,125000,1,White,1,0,1,4850,4170,47036,9,0,2020,44,Private for-profit,1
26,1,0,4,32500,1,Other,1,0,1,800,2890,32000,7,0,2020,44,Private for-profit,1
24,1,0,4,200000,1,White,1,0,1,4110,8680,10000,1,0,2020,44,Part-time,1
27,0,1,5,67500,1,White,1,0,1,1545,7290,105001,2,0,2020,44,Private for-profit,1
29,0,0,4,125000,1,White,1,0,1,52,7390,90000,9,0,2020,44,Private for-profit,1
25,1,0,4,125000,1,Asian,1,0,1,4700,5170,75000,9,0,2020,44,Private for-profit,1
30,1,0,5,55000,1,Black,1,1,1,3802,9470,15000,9,1,2020,44,Government,1
30,0,1,4,55000,1,White,1,1,1,2320,7860,55000,9,2,2020,44,Private for-profit,1
30,1,1,4,55000,1,White,1,1,1,4720,4971,10000,9,2,2020,44,Private for-profit,1
30,0,1,4,125000,1,White,1,1,1,5840,6991,80000,1,1,2020,44,Private for-profit,1
23,0,0,4,87500,1,White,1,0,1,4251,7770,23700,2,0,2020,44,Unemployed,0
30,1,1,4,55000,1,White,1,1,1,3424,7480,45000,2,1,2020,44,Private for-profit,1
28,1,0,4,17500,1,Other,1,0,1,2545,7860,30677,9,0,2020,44,Government,1
29,0,1,5,55000,1,White,1,1,1,800,6890,67000,2,1,2020,44,Private for-profit,1
23,0,0,4,125000,0,White,1,0,1,4030,4971,35000,2,0,2020,9,Private for-profit,1
22,1,0,4,125000,0,White,1,0,1,4000,8680,24000,2,0,2020,9,Private for-profit,1
24,0,0,4,55000,0,White,1,0,1,2100,9470,0,1,0,2020,9,Government,1
23,1,0,4,200000,0,White,1,0,1,4800,2190,75000,9,0,2020,9,Private for-profit,1
23,1,0,4,200000,1,Other,1,0,1,3515,8191,2000,5,0,2020,9,Part-time,1
26,0,0,5,125000,1,White,1,0,1,2435,6770,26000,9,0,2020,9,Part-time,1
29,0,0,4,200000,1,White,1,1,1,4850,4380,58000,9,1,2020,9,Private for-profit,1
30,1,0,5,200000,1,White,1,1,1,3230,7860,103000,9,1,2020,9,Government,1
23,1,0,4,200000,1,White,1,0,1,2320,7860,62000,9,0,2020,9,Government,1
25,1,1,4,125000,1,Black,1,1,1,4000,8290,370000,1,1,2020,9,Private for-profit,1
28,0,0,4,87500,1,White,1,0,1,5860,7690,55000,9,0,2020,9,Private for-profit,1
23,1,0,4,67500,1,Asian,1,0,1,4720,5070,0,0,0,2020,9,Part-time,1
24,1,0,5,200000,1,White,1,0,1,3230,8180,26000,7,0,2020,9,Private for-profit,1
26,1,1,4,200000,1,White,1,0,1,4850,2280,120000,9,0,2020,9,Private for-profit,1
26,0,1,4,200000,1,White,1,0,1,205,170,140000,8,0,2020,9,Self-employed,1
29,0,0,4,67500,1,Other,1,0,1,1021,7380,65000,9,0,2020,9,Private for-profit,1
22,1,0,4,55000,1,Black,1,0,1,5600,6670,62400,5,0,2020,9,Private for-profit,1
27,1,0,4,32500,1,White,1,0,1,5860,6890,30000,9,0,2020,9,Private for-profit,1
23,0,0,4,67500,1,White,1,0,1,9645,4580,12000,9,0,2020,9,Private for-profit,1
26,1,0,5,55000,1,Other,1,0,1,2862,9470,63000,9,0,2020,9,Government,1
22,0,0,4,200000,1,White,1,0,1,1006,7380,10000,1,0,2020,9,Private for-profit,1
27,0,1,4,125000,1,White,1,0,1,1360,7290,87000,9,0,2020,9,Government,1
27,1,1,5,125000,1,White,1,0,1,3150,8090,0,0,0,2020,9,Private for-profit,1
26,0,0,5,22500,1,Asian,0,0,0,2545,7870,22000,9,0,2020,9,Part-time,1
25,0,0,4,125000,1,White,1,0,1,5240,3291,80000,9,0,2020,9,Private for-profit,1
25,1,0,4,125000,1,White,1,0,1,136,6991,65000,9,0,2020,9,Private for-profit,1
28,0,0,5,87500,1,White,1,0,1,2825,9170,35000,2,0,2020,9,Private for-profit,1
24,1,0,4,55000,1,White,1,0,1,2710,7870,25000,2,0,2020,9,Private for-profit,1
24,1,0,4,125000,1,White,1,0,1,4350,9090,0,0,0,2020,9,Part-time,1
24,0,0,4,37500,1,White,1,0,1,3930,7870,23000,9,0,2020,9,Part-time,1
24,0,0,4,37500,1,White,1,0,1,1240,7870,15000,9,0,2020,9,Part-time,1
27,0,0,5,55000,1,White,1,0,1,2350,7870,15000,9,0,2020,9,Part-time,1
30,1,0,5,55000,1,White,1,0,1,5400,7870,5000,9,0,2020,9,Part-time,1
25,1,0,4,55000,1,Black,1,0,1,5860,7870,36678,9,0,2020,9,Part-time,1
27,1,0,4,55000,1,Asian,0,0,1,3255,8180,55000,9,0,2020,9,Part-time,1
25,1,0,4,55000,1,Black,0,0,0,5600,6670,20000,9,0,2020,9,Part-time,1
23,0,0,4,125000,1,White,1,0,1,4820,6870,20000,8,0,2020,9,Private for-profit,1
24,1,0,5,125000,1,White,1,0,1,1460,770,80000,9,0,2020,9,Private for-profit,1
25,0,0,4,125000,1,White,1,0,1,3740,9470,104000,7,0,2020,9,Government,1
23,0,0,4,125000,1,White,1,0,1,3255,8191,23000,9,0,2020,9,Part-time,1
24,1,0,4,6250,1,Asian,0,0,1,2545,7870,0,0,0,2020,9,Part-time,1
23,1,0,4,6250,1,Asian,0,0,0,2205,7870,16540,9,0,2020,9,Part-time,1
26,1,1,5,200000,1,White,0,0,1,340,8670,60000,7,0,2020,9,Private for-profit,1
26,0,0,4,200000,1,Asian,1,0,1,2910,6670,38748,9,0,2020,9,Private for-profit,1
23,1,1,4,55000,1,White,1,1,1,5120,7280,0,1,1,2020,9,Self-employed,1
26,0,0,4,125000,1,White,1,0,1,110,3580,100000,8,0,2020,9,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,3050,5070,145000,9,0,2020,9,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,3050,6970,55000,9,0,2020,9,Private for-profit,1
26,1,1,5,67500,1,Black,1,1,1,2310,7860,68000,9,2,2020,9,Government,1
29,0,0,5,125000,1,Asian,1,0,1,440,6991,90000,9,0,2020,9,Private for-profit,1
29,1,0,5,125000,1,Asian,1,0,1,3255,8191,84000,9,0,2020,9,Private for-profit,1
30,0,1,4,125000,1,Black,1,0,1,1031,7870,80000,9,0,2020,9,Private for-profit,1
29,1,0,4,87500,1,White,1,0,1,4210,8570,37000,7,0,2020,9,Private for-profit,1
26,0,0,4,87500,1,White,1,0,1,1530,7290,52000,9,0,2020,9,Private for-profit,1
28,0,0,4,125000,1,White,1,0,1,3740,9470,104000,7,0,2020,9,Government,1
29,1,0,4,125000,1,White,1,0,1,3255,8191,65000,9,0,2020,9,Private for-profit,1
29,1,1,5,200000,1,White,1,0,1,3401,8191,50000,9,0,2020,9,Part-time,1
25,1,1,4,67500,1,White,1,0,1,2350,7890,15000,9,0,2020,9,Part-time,1
29,1,0,5,22500,1,Black,0,0,1,2555,7870,24000,9,0,2020,9,Government,1
27,0,0,4,200000,0,White,1,0,1,9030,6070,130000,2,0,2020,36,Self-employed,1
24,1,0,4,87500,0,White,1,0,1,420,9170,35000,9,0,2020,36,Private for-profit,1
30,0,1,4,55000,0,White,1,1,1,8140,3580,35700,2,2,2020,36,Private for-profit,1
23,0,0,4,55000,0,White,1,0,1,4220,9370,440,1,0,2020,36,Government,1
25,1,0,4,11250,0,Other,1,0,1,4350,5580,23088,9,0,2020,36,Private for-profit,1
23,1,0,4,200000,1,White,1,0,1,5840,6991,20500,2,0,2020,36,Unemployed,0
23,0,0,5,200000,1,Other,1,0,1,2310,7860,25000,9,0,2020,36,Government,1
22,1,0,4,17500,1,Black,1,0,1,2180,9370,3200,9,0,2020,36,Government,1
23,1,0,4,17500,1,Black,1,0,1,3602,8180,55000,9,0,2020,36,Government,1
23,1,0,4,17500,1,Black,1,0,1,2180,9370,5500,9,0,2020,36,Government,1
22,1,0,4,17500,1,Black,1,0,1,5860,8380,11500,9,0,2020,36,Private for-profit,1
27,1,0,5,87500,1,White,1,0,1,4760,5080,55000,2,0,2020,36,Part-time,1
29,0,1,4,87500,1,White,1,0,1,1530,3390,100500,9,0,2020,36,Private for-profit,1
28,1,1,5,87500,1,White,1,0,1,1745,7290,60000,9,0,2020,36,Private for-profit,1
27,0,1,4,37500,1,Black,1,0,1,3300,8191,33000,9,0,2020,36,Part-time,1
29,1,1,4,67500,1,White,1,1,1,4830,9370,92000,9,2,2020,36,Government,1
30,0,1,5,200000,1,Asian,0,0,1,1021,7380,145000,7,0,2020,36,Private for-profit,1
29,1,1,5,200000,1,Asian,0,0,1,1530,3570,200000,9,0,2020,36,Private for-profit,1
30,0,0,4,87500,1,White,1,1,1,3870,7870,85000,9,2,2020,36,Government,1
28,1,0,4,67500,1,Asian,0,0,1,1460,7290,64000,9,0,2020,36,Private for-profit,1
24,1,0,4,125000,1,White,1,0,1,5400,7480,23500,2,0,2020,36,Private for-profit,1
30,1,1,5,200000,1,White,1,0,1,1420,3680,80000,9,0,2020,36,Private for-profit,1
30,1,0,4,55000,1,Other,1,0,1,2310,7860,51000,9,0,2020,36,Private for-profit,1
28,1,0,5,55000,1,White,1,0,1,2310,7860,56000,9,0,2020,36,Government,1
30,0,0,4,200000,1,White,1,0,1,310,8680,106000,2,0,2020,36,Private for-profit,1
22,1,0,4,22500,1,Asian,1,0,1,3430,8290,9500,7,0,2020,36,Part-time,1
22,1,0,4,67500,1,White,1,0,1,530,3580,52000,9,0,2020,36,Private for-profit,1
24,0,0,4,67500,1,Other,1,0,1,1006,5790,25000,5,0,2020,36,Private for-profit,1
26,1,1,5,87500,1,White,1,0,1,2310,7860,62000,9,0,2020,36,Government,1
26,0,1,4,87500,1,White,1,0,1,2722,8191,83000,9,0,2020,36,Private for-profit,1
27,1,0,4,200000,1,White,1,0,1,4810,6992,0,0,0,2020,36,Private for-profit,1
30,0,0,4,125000,1,White,1,0,1,1021,7380,80000,9,0,2020,36,Private for-profit,1
24,0,0,4,67500,1,White,1,0,1,3300,7460,36000,5,0,2020,36,Private for-profit,1
27,1,0,5,67500,1,White,1,0,1,120,6870,66000,7,0,2020,36,Private for-profit,1
23,1,0,4,200000,1,White,1,0,1,2310,7860,5000,9,0,2020,36,Part-time,1
23,0,0,4,200000,1,White,1,0,1,3647,5070,12000,7,0,2020,36,Part-time,1
28,1,0,4,67500,1,White,1,0,1,2545,7860,1800,5,0,2020,36,Government,1
29,1,1,4,125000,1,Other,1,0,1,845,6870,95000,9,0,2020,36,Private for-profit,1
26,1,0,4,17500,1,Black,1,0,1,4600,7860,4200,9,0,2020,36,Part-time,1
29,0,0,4,45000,1,Black,1,0,1,9142,6190,42000,9,0,2020,36,Private for-profit,1
29,1,0,4,67500,1,Asian,1,0,1,4850,4080,45000,2,0,2020,36,Private for-profit,1
30,0,1,5,125000,1,White,1,0,1,440,1370,50000,1,0,2020,36,Private for-profit,1
30,1,1,5,125000,1,White,1,0,1,2310,7860,100000,5,0,2020,36,Government,1
30,1,0,4,200000,1,Black,1,0,1,420,8370,52000,9,0,2020,36,Private for-profit,1
28,1,0,4,200000,1,Black,1,0,1,5740,8370,62400,9,0,2020,36,Private for-profit,1
29,0,1,4,87500,1,Asian,1,0,1,9142,6190,32000,9,0,2020,36,Private for-profit,1
25,1,0,4,27500,1,White,1,0,1,2310,7860,900,1,0,2020,36,Unemployed,0
27,1,0,4,87500,1,White,1,1,1,2014,7860,85000,9,2,2020,36,Government,1
29,1,1,4,67500,1,White,0,0,1,0,0,0,0,0,2020,36,Unemployed,0
29,0,1,4,125000,1,White,0,0,1,4020,8680,55000,7,0,2020,36,Unemployed,0
30,1,0,4,11250,1,Black,1,1,1,3603,8170,24000,2,4,2020,36,Part-time,1
29,0,1,4,125000,1,White,1,1,1,1021,7380,125000,2,2,2020,36,Private for-profit,1
25,1,0,4,200000,1,White,1,0,1,630,8180,35600,9,0,2020,36,Private for-profit,1
23,1,0,4,200000,1,White,1,0,1,630,7580,15400,2,0,2020,36,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,2825,7470,100002,5,0,2020,36,Private for-profit,1
25,0,0,4,125000,1,White,1,0,1,4800,7470,70002,9,0,2020,36,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,2810,6670,20000,9,0,2020,36,Private for-profit,1
24,0,0,4,125000,1,White,1,0,1,2145,7270,16000,9,0,2020,36,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,2810,7580,25000,2,0,2020,36,Private for-profit,1
24,0,0,4,13750,1,Asian,1,0,0,4110,8680,6000,8,0,2020,36,Part-time,1
26,1,0,4,87500,1,White,0,0,1,2640,6690,100000,8,0,2020,36,Private for-profit,1
25,1,0,4,27500,1,Black,1,0,1,5730,8191,41987,9,0,2020,36,Government,1
23,1,0,4,45000,1,Asian,1,0,1,2016,9370,46000,9,0,2020,36,Government,1
30,0,1,4,200000,1,White,0,0,1,4700,4971,93000,9,0,2020,36,Private for-profit,1
30,0,1,4,200000,1,White,1,1,1,440,8590,55000,1,1,2020,36,Private for-profit,1
29,0,0,5,200000,1,Black,1,0,1,440,7380,215000,7,0,2020,36,Self-employed,1
27,1,1,4,87500,1,White,1,1,1,2310,7860,700,1,2,2020,36,Part-time,1
29,0,0,4,32500,1,Asian,1,1,1,9350,8680,19200,2,1,2020,36,Private for-profit,1
27,1,0,4,32500,1,Asian,1,0,1,5000,8090,39000,1,0,2020,36,Private for-profit,1
27,1,0,4,45000,1,White,1,0,0,4920,7071,60000,1,0,2020,36,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,3870,9470,48000,9,0,2020,36,Government,1
26,0,0,4,45000,1,Black,1,0,1,4600,8290,50000,9,0,2020,36,Private for-profit,1
23,1,0,4,45000,1,Asian,1,0,1,4840,7380,83000,7,0,2020,36,Private for-profit,1
22,1,0,4,67500,1,White,1,0,1,2360,7890,0,0,0,2020,36,Part-time,1
27,1,0,4,125000,1,Asian,1,0,1,845,6970,110000,7,0,2020,36,Private for-profit,1
30,0,0,4,125000,1,White,0,0,1,2910,7370,53000,2,0,2020,36,Private for-profit,1
30,0,0,4,125000,1,White,1,0,1,2910,6890,55025,7,0,2020,36,Private for-profit,1
28,0,0,4,32500,1,White,1,0,1,8830,7490,60000,1,0,2020,36,Unemployed,0
30,1,0,4,55000,1,White,1,0,1,2710,6570,50000,2,0,2020,36,Private for-profit,1
29,0,1,4,125000,1,White,1,1,1,410,7071,45707,1,1,2020,36,Private for-profit,1
28,0,0,4,27500,1,White,1,0,1,2905,6570,1105000,2,0,2020,36,Private for-profit,1
27,1,0,5,27500,1,White,1,0,1,2320,7860,65000,9,0,2020,36,Government,1
30,0,1,4,200000,1,White,1,0,1,440,7380,90000,2,0,2020,36,Private for-profit,1
28,1,0,4,200000,1,White,1,0,1,4710,7380,70000,2,0,2020,36,Private for-profit,1
27,1,0,4,200000,1,White,1,0,1,630,6590,84000,9,0,2020,36,Private for-profit,1
28,0,0,5,200000,1,Asian,1,0,1,4840,6695,40000,9,0,2020,36,Private for-profit,1
29,1,0,5,67500,1,Black,1,0,1,2014,8370,72000,9,0,2020,36,Private for-profit,1
23,1,0,4,87500,1,White,1,0,0,2360,7890,32000,1,0,2020,36,Private for-profit,1
27,1,0,4,13750,1,Asian,1,0,1,5740,7071,60000,9,0,2020,36,Private for-profit,1
23,0,0,4,87500,1,Black,1,0,1,4760,5080,1000,9,0,2020,36,Private for-profit,1
28,0,0,4,125000,1,Asian,1,0,1,2180,7270,42000,9,0,2020,36,Private for-profit,1
25,1,0,4,125000,1,Asian,1,0,1,5860,9480,45000,1,0,2020,36,Government,1
26,1,0,5,125000,1,White,1,0,0,5740,7860,0,0,0,2020,36,Private for-profit,1
29,0,0,4,87500,1,White,1,0,0,4040,8690,28000,1,0,2020,36,Part-time,1
30,1,1,4,27500,1,White,1,1,1,1031,7380,20000,1,2,2020,36,Part-time,1
27,0,1,4,125000,1,White,1,0,1,710,7390,100000,1,0,2020,36,Private for-profit,1
25,1,0,4,200000,1,Black,1,0,1,1021,6970,125000,9,0,2020,36,Private for-profit,1
24,1,0,4,200000,1,Black,0,0,1,1021,6970,1099999,9,0,2020,36,Private for-profit,1
27,0,0,4,67500,1,Asian,1,0,1,2810,8564,28000,9,0,2020,36,Private for-profit,1
27,0,0,4,45000,1,White,1,0,1,2350,7890,0,1,0,2020,36,Self-employed,1
25,0,1,4,8750,1,White,0,0,1,4040,8690,16000,2,0,2020,36,Private for-profit,1
24,0,1,4,8750,1,White,0,0,1,7010,9480,29000,2,0,2020,36,Government,1
23,0,0,4,8750,1,White,0,0,0,7010,9480,2000,2,0,2020,36,Government,1
24,0,0,4,45000,1,White,0,0,1,2012,8370,56000,1,0,2020,36,Private for-profit,1
30,1,1,5,87500,1,Asian,1,1,1,2350,7890,25000,7,1,2020,36,Private for-profit,1
30,0,0,4,200000,1,Black,1,0,1,2752,8564,28000,7,0,2020,36,Private for-profit,1
28,0,0,4,200000,1,White,1,0,1,2752,8564,27000,7,0,2020,36,Private for-profit,1
28,0,0,4,200000,1,White,1,0,1,2752,8564,28000,7,0,2020,36,Private for-profit,1
27,1,0,5,125000,1,Black,1,0,1,2014,8370,25000,8,0,2020,36,Private for-profit,1
27,0,0,4,45000,1,Black,1,0,1,10,7072,0,1,0,2020,36,Self-employed,1
22,1,0,4,55000,1,Asian,1,0,1,5860,7071,30000,1,0,2020,36,Private for-profit,1
26,1,0,4,87500,1,Asian,1,0,1,845,6970,70000,8,0,2020,36,Private for-profit,1
27,1,0,4,125000,1,Asian,1,0,1,735,5080,41600,9,0,2020,36,Private for-profit,1
29,0,0,4,125000,1,Asian,1,0,1,4720,4980,50000,7,0,2020,36,Part-time,1
24,1,0,5,13750,1,Asian,0,0,1,2545,7870,12480,9,0,2020,36,Part-time,1
26,1,0,5,13750,1,Asian,0,0,1,2205,7860,13000,9,0,2020,36,Unemployed,0
26,1,0,5,13750,1,Asian,0,0,1,2205,7870,2373,9,0,2020,36,Unemployed,0
26,1,0,5,45000,1,Black,1,0,1,5840,6991,50000,9,0,2020,36,Private for-profit,1
23,0,0,5,45000,1,Black,1,0,1,350,8191,32000,9,0,2020,36,Private for-profit,1
28,1,0,4,6250,1,Black,1,0,1,5710,1691,50000,9,0,2020,36,Private for-profit,1
26,1,0,4,6250,1,White,1,0,1,2310,7860,56000,9,0,2020,36,Government,1
27,1,0,5,87500,1,Black,1,0,1,20,3980,250000,9,0,2020,36,Private for-profit,1
23,1,0,4,125000,1,Black,1,0,1,5240,7470,51000,9,0,2020,36,Private for-profit,1
27,1,0,4,125000,1,Black,1,0,1,52,7780,74000,9,0,2020,36,Private for-profit,1
27,1,0,4,87500,1,Asian,1,0,1,3050,5070,104000,1,0,2020,36,Private for-profit,1
25,1,0,4,87500,1,Asian,1,0,1,0,0,0,0,0,2020,36,Unemployed,0
29,0,0,4,45000,1,Asian,1,0,1,9142,6190,0,9,0,2020,36,Unemployed,0
30,0,0,5,125000,1,White,1,0,1,845,770,75000,7,0,2020,36,Private for-profit,1
26,0,0,5,200000,1,Asian,1,0,1,3090,8191,52000,9,0,2020,36,Private for-profit,1
27,0,0,4,200000,1,White,1,0,1,4110,8590,30000,2,0,2020,36,Private for-profit,1
29,0,0,4,125000,1,White,1,0,1,1006,2170,70000,2,0,2020,36,Private for-profit,1
28,1,0,4,87500,1,Asian,1,0,1,5740,8191,60000,9,0,2020,36,Private for-profit,1
25,0,0,4,87500,1,Asian,1,0,1,3255,8191,0,0,0,2020,36,Private for-profit,1
28,0,0,4,200000,1,Asian,1,0,1,2850,6672,0,1,0,2020,36,Part-time,1
24,1,0,4,200000,1,White,1,0,1,2710,6570,13000,9,0,2020,36,Private for-profit,1
24,1,0,4,200000,1,White,1,0,1,230,7870,30000,8,0,2020,36,Private for-profit,1
30,1,1,4,55000,1,White,1,1,1,2060,9160,20000,2,5,2020,36,Private for-profit,1
30,0,0,5,200000,1,White,1,0,1,3090,8191,52000,9,0,2020,36,Private for-profit,1
27,1,0,5,200000,1,White,1,0,1,3255,7860,13400,9,0,2020,36,Unemployed,0
23,0,0,4,32500,1,White,1,0,1,2710,6570,5300,1,0,2020,36,Self-employed,1
23,1,0,4,200000,1,White,1,0,1,845,6870,145000,9,0,2020,36,Private for-profit,1
24,1,0,4,200000,1,Asian,1,0,1,845,6870,145000,9,0,2020,36,Private for-profit,1
23,1,0,4,200000,1,Asian,1,0,1,845,6970,145000,9,0,2020,36,Private for-profit,1
29,1,0,4,200000,1,White,1,0,1,830,6970,170000,9,0,2020,36,Private for-profit,1
30,0,0,4,67500,1,Asian,0,0,1,3321,8191,78000,9,0,2020,36,Private for-profit,1
28,0,0,4,67500,1,Asian,0,0,1,3322,8191,63000,9,0,2020,36,Government,1
30,0,0,5,200000,1,White,1,0,1,120,6970,150000,9,0,2020,36,Private for-profit,1
23,0,0,5,200000,1,White,1,0,1,735,7490,0,0,0,2020,36,Private for-profit,1
22,1,0,5,200000,1,White,1,0,1,120,6890,0,0,0,2020,36,Private for-profit,1
22,0,0,5,200000,1,White,1,0,1,120,6870,0,0,0,2020,36,Private for-profit,1
22,1,0,5,200000,1,White,1,0,1,735,7490,0,0,0,2020,36,Private for-profit,1
29,1,0,4,67500,1,White,1,0,1,230,7870,66000,9,0,2020,36,Private for-profit,1
27,0,0,5,125000,1,White,1,0,1,440,8561,0,1,0,2020,36,Self-employed,1
28,0,0,4,87500,1,White,0,0,1,2545,7870,3585,2,0,2020,36,Part-time,1
30,1,0,5,87500,1,White,0,0,1,440,7890,20500,2,0,2020,36,Private for-profit,1
28,0,0,4,200000,1,White,1,0,1,120,6970,270000,9,0,2020,36,Private for-profit,1
25,0,0,5,87500,1,Black,1,0,1,2310,7860,60000,2,0,2020,36,Private for-profit,1
26,1,0,4,67500,1,White,1,0,0,830,6970,170000,9,0,2020,36,Private for-profit,1
26,1,0,4,200000,1,Asian,1,0,1,845,6970,0,0,0,2020,36,Private for-profit,1
24,1,0,4,200000,1,Asian,1,0,1,1021,6890,65000,2,0,2020,36,Private for-profit,1
29,1,0,5,200000,1,Asian,1,0,1,845,6870,92000,5,0,2020,36,Private for-profit,1
25,0,0,4,200000,1,White,1,0,1,1006,6890,75000,7,0,2020,36,Private for-profit,1
25,0,0,4,200000,1,White,1,0,1,1006,6890,64000,2,0,2020,36,Private for-profit,1
22,1,0,4,200000,1,White,1,0,1,120,6870,120000,9,0,2020,36,Private for-profit,1
24,1,0,4,55000,1,White,1,0,1,440,7470,70000,5,0,2020,36,Private for-profit,1
27,0,0,4,200000,1,White,1,0,0,2770,8564,0,1,0,2020,36,Self-employed,1
28,0,0,4,11250,1,White,1,0,1,2710,6570,320000,1,0,2020,36,Private for-profit,1
29,1,0,5,125000,1,White,1,0,1,2100,7270,235000,5,0,2020,36,Private for-profit,1
27,1,0,4,200000,1,White,1,0,1,520,5381,93000,9,0,2020,36,Private for-profit,1
28,1,0,4,200000,1,White,1,0,1,520,5381,82000,9,0,2020,36,Private for-profit,1
22,1,0,4,125000,1,White,0,0,1,725,5580,27000,8,0,2020,36,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,800,7390,0,0,0,2020,36,Private for-profit,1
24,0,0,5,55000,1,Asian,0,0,0,2310,7860,44501,7,0,2020,36,Government,1
23,0,0,4,200000,1,White,1,0,1,2700,8561,186000,9,0,2020,36,Private for-profit,1
29,0,0,4,200000,1,White,1,0,1,710,6890,94939,9,0,2020,36,Private for-profit,1
27,1,0,4,87500,1,White,1,0,1,5400,570,23880,9,0,2020,36,Private for-profit,1
28,1,1,5,125000,1,Asian,1,1,1,2850,8564,0,1,1,2020,36,Self-employed,1
25,1,0,5,200000,1,White,1,0,1,2100,7270,50000,9,0,2020,36,Private for-profit,1
26,1,0,4,200000,1,White,1,0,1,4710,6970,70000,2,0,2020,36,Private for-profit,1
26,1,0,4,200000,1,White,1,0,1,4710,6970,65000,9,0,2020,36,Private for-profit,1
